,Year,Laureate_Id,Firstname,Lastname,Category,Prize_Share,Motivation,Gender,Birth_Date,Birth_Country,Birth_City,Birth_Country_Code,Death_Date,Death_Country,Death_City,Death_Country_Code,Organization_Name,Organization_City,Organization_Country,Birth_Year,Death_Year
616,1991,141,Pierre-Gilles,de Gennes,physics,1,"""for discovering that methods developed for studying order phenomena in simple systems can be generalized to more complex forms of matter in particular to liquid crystals and polymers""",male,24/10/1932,France,Paris,FR,18/05/2007,France,Orsay,FR,Collège de France,Paris,France,1932.0,2007.0
617,1991,553,Aung San Suu Kyi,unknown,peace,1,"""for her non-violent struggle for democracy and human rights""",female,19/06/1945,Burma (now Myanmar),Rangoon (now Yangon),MM,0000-00-00,,,,,,,1945.0,
618,1991,444,Erwin,Neher,medicine,2,"""for their discoveries concerning the function of single ion channels in cells""",male,20/03/1944,Germany,Landsberg,DE,0000-00-00,,,,Max-Planck-Institut für Biophysikalische Chemie,Göttingen,Germany,1944.0,
619,1991,276,Richard R.,Ernst,chemistry,1,"""for his contributions to the development of the methodology of high resolution nuclear magnetic resonance (NMR) spectroscopy""",male,14/08/1933,Switzerland,Winterthur,CH,04/06/2021,Switzerland,Winterthur,CH,Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),Zurich,Switzerland,1933.0,2021.0
620,1992,669,Derek,Walcott,literature,1,"""for a poetic oeuvre of great luminosity sustained by a historical vision the outcome of a multicultural commitment""",male,23/01/1930,Saint Lucia,Castries,LC,17/03/2017,Saint Lucia,Gros-Islet,LC,,,,1930.0,2017.0
621,1992,446,Edmond H.,Fischer,medicine,2,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism""",male,06/04/1920,China,Shanghai,CN,27/08/2021,USA,Seattle WA,US,University of Washington,Seattle WA,USA,1920.0,2021.0
622,1992,277,Rudolph A.,Marcus,chemistry,1,"""for his contributions to the theory of electron transfer reactions in chemical systems""",male,21/07/1923,Canada,Montreal,CA,0000-00-00,,,,California Institute of Technology (Caltech),Pasadena CA,USA,1923.0,
623,1992,708,Gary,Becker,economics,1,"""for having extended the domain of microeconomic analysis to a wide range of human behaviour and interaction including nonmarket behaviour""",male,02/12/1930,USA,Pottsville PA,US,03/05/2014,USA,Chicago IL,US,University of Chicago,Chicago IL,USA,1930.0,2014.0
624,1992,554,Rigoberta,Menchú Tum,peace,1,"""for her struggle for social justice and ethno-cultural reconciliation based on respect for the rights of indigenous peoples""",female,09/01/1959,Guatemala,Aldea Chimel,GT,0000-00-00,,,,,,,1959.0,
625,1992,142,Georges,Charpak,physics,1,"""for his invention and development of particle detectors in particular the multiwire proportional chamber""",male,01/08/1924,Poland,Dabrovica,PL,29/09/2010,France,Paris,FR,École Supérieure de Physique et Chimie,Paris,France,1924.0,2010.0
626,1992,447,Edwin G.,Krebs,medicine,2,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism""",male,06/06/1918,USA,Lansing IA,US,21/12/2009,USA,Seattle WA,US,University of Washington,Seattle WA,USA,1918.0,2009.0
627,1993,143,Russell A.,Hulse,physics,2,"""for the discovery of a new type of pulsar a discovery that has opened up new possibilities for the study of gravitation""",male,28/11/1950,USA,New York NY,US,0000-00-00,,,,Princeton University,Princeton NJ,USA,1950.0,
628,1993,144,Joseph H.,Taylor Jr.,physics,2,"""for the discovery of a new type of pulsar a discovery that has opened up new possibilities for the study of gravitation""",male,29/03/1941,USA,Philadelphia PA,US,0000-00-00,,,,Princeton University,Princeton NJ,USA,1941.0,
629,1993,670,Toni,Morrison,literature,1,"""who in novels characterized by visionary force and poetic import gives life to an essential aspect of American reality""",female,18/02/1931,USA,Lorain OH,US,05/08/2019,USA,New York NY,US,,,,1931.0,2019.0
630,1993,710,Douglass C.,North,economics,2,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change""",male,05/11/1920,USA,Cambridge MA,US,23/11/2015,USA,Benzonia MI,US,Washington University,St. Louis MO,USA,1920.0,2015.0
631,1993,279,Michael,Smith,chemistry,2,"""for his fundamental contributions to the establishment of oligonucleotide-based site-directed mutagenesis and its development for protein studies""",male,26/04/1932,United Kingdom,Blackpool,GB,04/10/2000,Canada,Vancouver,CA,University of British Columbia,Vancouver,Canada,1932.0,2000.0
632,1993,449,Phillip A.,Sharp,medicine,2,"""for their discoveries of split genes""",male,06/06/1944,USA,Falmouth KY,US,0000-00-00,,,,Massachusetts Institute of Technology (MIT) Center for Cancer Research,Cambridge MA,USA,1944.0,
633,1993,448,Richard J.,Roberts,medicine,2,"""for their discoveries of split genes""",male,06/09/1943,United Kingdom,Derby,GB,0000-00-00,,,,New England Biolabs,Beverly MA,USA,1943.0,
634,1993,278,Kary B.,Mullis,chemistry,2,"""for his invention of the polymerase chain reaction (PCR) method""",male,28/12/1944,USA,Lenoir NC,US,07/08/2019,USA,Newport Beach CA,US,,,,1944.0,2019.0
635,1993,556,F.W.,de Klerk,peace,2,"""for their work for the peaceful termination of the apartheid regime and for laying the foundations for a new democratic South Africa""",male,18/03/1936,South Africa,Johannesburg,ZA,11/11/2021,South Africa,Cape Town,ZA,,,,1936.0,2021.0
636,1993,709,Robert W.,Fogel,economics,2,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change""",male,01/07/1927,USA,New York NY,US,11/06/2013,USA,Oak Lawn IL,US,University of Chicago,Chicago IL,USA,1927.0,2013.0
637,1993,555,Nelson,Mandela,peace,2,"""for their work for the peaceful termination of the apartheid regime and for laying the foundations for a new democratic South Africa""",male,18/07/1918,South Africa,Qunu,ZA,05/12/2013,South Africa,Johannesburg,ZA,,,,1918.0,2013.0
638,1994,450,Alfred G.,Gilman,medicine,2,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells""",male,01/07/1941,USA,New Haven CT,US,23/12/2015,USA,Dallas TX,US,University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA,1941.0,2015.0
639,1994,451,Martin,Rodbell,medicine,2,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells""",male,01/12/1925,USA,Baltimore MD,US,07/12/1998,USA,Chapel Hill NC,US,National Institute of Environmental Health Sciences,Research Triangle Park NC,USA,1925.0,1998.0
640,1994,280,George A.,Olah,chemistry,1,"""for his contribution to carbocation chemistry""",male,22/05/1927,Hungary,Budapest,HU,08/03/2017,USA,Los Angeles CA,US,University of Southern California,Los Angeles CA,USA,1927.0,2017.0
641,1994,145,Bertram N.,Brockhouse,physics,2,"""for the development of neutron spectroscopy""",male,15/07/1918,Canada,Lethbridge Alberta,CA,13/10/2003,Canada,Hamilton Ontario,CA,McMaster University,Hamilton Ontario,Canada,1918.0,2003.0
642,1994,146,Clifford G.,Shull,physics,2,"""for the development of the neutron diffraction technique""",male,23/09/1915,USA,Pittsburgh PA,US,31/03/2001,USA,Medford MA,US,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,1915.0,2001.0
643,1994,671,Kenzaburo,Oe,literature,1,"""who with poetic force creates an imagined world where life and myth condense to form a disconcerting picture of the human predicament today""",male,31/01/1935,Japan,Uchiko,JP,03/03/2023,Japan,Tokyo,JP,,,,1935.0,2023.0
644,1994,557,Yasser,Arafat,peace,3,"""for their efforts to create peace in the Middle East""",male,24/08/1929,Egypt,Cairo,EG,11/11/2004,France,Paris,FR,,,,1929.0,2004.0
645,1994,559,Yitzhak,Rabin,peace,3,"""for their efforts to create peace in the Middle East""",male,01/03/1922,British Mandate of Palestine (now Israel),Jerusalem,IL,04/11/1995,Israel,Tel Aviv,IL,,,,1922.0,1995.0
646,1994,558,Shimon,Peres,peace,3,"""for their efforts to create peace in the Middle East""",male,16/08/1923,Poland (now Belarus),Vishneva,BY,28/09/2016,Israel,Tel Aviv,IL,,,,1923.0,2016.0
647,1994,711,John C.,Harsanyi,economics,3,"""for their pioneering analysis of equilibria in the theory of non-cooperative games""",male,29/05/1920,Hungary,Budapest,HU,09/08/2000,USA,Berkeley CA,US,University of California,Berkeley CA,USA,1920.0,2000.0
648,1994,712,John F.,Nash Jr.,economics,3,"""for their pioneering analysis of equilibria in the theory of non-cooperative games""",male,13/06/1928,USA,Bluefield WV,US,23/05/2015,USA,New Jersey NJ,US,Princeton University,Princeton NJ,USA,1928.0,2015.0
649,1994,713,Reinhard,Selten,economics,3,"""for their pioneering analysis of equilibria in the theory of non-cooperative games""",male,05/10/1930,Germany (now Poland),Breslau (now Wroclaw),PL,23/08/2016,Poland,Poznan,PL,Rheinische Friedrich-Wilhelms-Universität,Bonn,Germany,1930.0,2016.0
650,1995,148,Frederick,Reines,physics,2,"""for the detection of the neutrino""",male,16/03/1918,USA,Paterson NJ,US,26/08/1998,USA,Orange CA,US,University of California,Irvine CA,USA,1918.0,1998.0
651,1995,452,Edward B.,Lewis,medicine,3,"""for their discoveries concerning the genetic control of early embryonic development""",male,20/05/1918,USA,Wilkes-Barre PA,US,21/07/2004,USA,Pasadena CA,US,California Institute of Technology (Caltech),Pasadena CA,USA,1918.0,2004.0
652,1995,281,Paul J.,Crutzen,chemistry,3,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone""",male,03/12/1933,the Netherlands,Amsterdam,NL,28/01/2021,Germany,Mainz,DE,Max-Planck-Institut für Chemie,Mainz,Germany,1933.0,2021.0
653,1995,282,Mario J.,Molina,chemistry,3,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone""",male,19/03/1943,Mexico,Mexico City,MX,07/10/2020,Mexico,Mexico City,MX,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,1943.0,2020.0
654,1995,714,Robert E.,Lucas Jr.,economics,1,"""for having developed and applied the hypothesis of rational expectations and thereby having transformed macroeconomic analysis and deepened our understanding of economic policy""",male,15/09/1937,USA,Yakima WA,US,15/05/2023,,,,University of Chicago,Chicago IL,USA,1937.0,2023.0
655,1995,672,Seamus,Heaney,literature,1,"""for works of lyrical beauty and ethical depth which exalt everyday miracles and the living past""",male,13/04/1939,Northern Ireland,Casteldàwson,GB,30/08/2013,Ireland,Dublin,IE,,,,1939.0,2013.0
656,1995,283,F. Sherwood,Rowland,chemistry,3,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone""",male,28/06/1927,USA,Delaware OH,US,10/03/2012,USA,Corona del Mar CA,US,University of California,Irvine CA,USA,1927.0,2012.0
657,1995,453,Christiane,Nüsslein-Volhard,medicine,3,"""for their discoveries concerning the genetic control of early embryonic development""",female,20/10/1942,Germany,Magdeburg,DE,0000-00-00,,,,Max-Planck-Institut für Entwicklungsbiologie,Tübingen,Germany,1942.0,
658,1995,560,Joseph,Rotblat,peace,2,"""for their efforts to diminish the part played by nuclear arms in international politics and in the longer run to eliminate such arms""",male,04/11/1908,Russian Empire (now Poland),Warsaw,PL,31/08/2005,United Kingdom,London,GB,,,,1908.0,2005.0
659,1995,561,Pugwash Conferences on Science and World Affairs,unknown,peace,2,"""for their efforts to diminish the part played by nuclear arms in international politics and in the longer run to eliminate such arms""",org,1957-00-00,,,,0000-00-00,,,,,,,1957.0,
660,1995,147,Martin L.,Perl,physics,2,"""for the discovery of the tau lepton""",male,24/06/1927,USA,New York NY,US,30/09/2014,USA,Palo Alto CA,US,Stanford University,Stanford CA,USA,1927.0,2014.0
661,1995,454,Eric F.,Wieschaus,medicine,3,"""for their discoveries concerning the genetic control of early embryonic development""",male,08/06/1947,USA,South Bend IN,US,0000-00-00,,,,Princeton University,Princeton NJ,USA,1947.0,
662,1996,149,David M.,Lee,physics,3,"""for their discovery of superfluidity in helium-3""",male,20/01/1931,USA,Rye NY,US,0000-00-00,,,,Cornell University,Ithaca NY,USA,1931.0,
663,1996,151,Robert C.,Richardson,physics,3,"""for their discovery of superfluidity in helium-3""",male,26/06/1937,USA,Washington D.C.,US,19/02/2013,USA,Ithaca NY,US,Cornell University,Ithaca NY,USA,1937.0,2013.0
664,1996,150,Douglas D.,Osheroff,physics,3,"""for their discovery of superfluidity in helium-3""",male,01/08/1945,USA,Aberdeen WA,US,0000-00-00,,,,Stanford University,Stanford CA,USA,1945.0,
665,1996,455,Peter C.,Doherty,medicine,2,"""for their discoveries concerning the specificity of the cell mediated immune defence""",male,15/10/1940,Australia,Brisbane,AU,0000-00-00,,,,St. Jude Children's Research Hospital,Memphis TN,USA,1940.0,
666,1996,456,Rolf M.,Zinkernagel,medicine,2,"""for their discoveries concerning the specificity of the cell mediated immune defence""",male,06/01/1944,Switzerland,Basel,CH,0000-00-00,,,,University of Zurich Institute of Experimental Immunology,Zurich,Switzerland,1944.0,
667,1996,286,Richard E.,Smalley,chemistry,3,"""for their discovery of fullerenes""",male,06/06/1943,USA,Akron OH,US,28/10/2005,USA,Houston TX,US,Rice University,Houston TX,USA,1943.0,2005.0
668,1996,673,Wislawa,Szymborska,literature,1,"""for poetry that with ironic precision allows the historical and biological context to come to light in fragments of human reality""",female,02/07/1923,Poland,Bnin (now Kórnik),PL,01/02/2012,Poland,Kraków,PL,,,,1923.0,2012.0
669,1996,562,Carlos Filipe Ximenes,Belo,peace,2,"""for their work towards a just and peaceful solution to the conflict in East Timor""",male,03/02/1948,East Timor,Wailacama,TL,0000-00-00,,,,,,,1948.0,
670,1996,563,José,Ramos-Horta,peace,2,"""for their work towards a just and peaceful solution to the conflict in East Timor""",male,26/12/1949,East Timor,Dili,TL,0000-00-00,,,,,,,1949.0,
671,1996,284,Robert F.,Curl Jr.,chemistry,3,"""for their discovery of fullerenes""",male,23/08/1933,USA,Alice TX,US,03/07/2022,USA,Houston TX,US,Rice University,Houston TX,USA,1933.0,2022.0
672,1996,716,William,Vickrey,economics,2,"""for their fundamental contributions to the economic theory of incentives under asymmetric information""",male,21/06/1914,Canada,Victoria BC,CA,11/10/1996,USA,Harrison NY,US,Columbia University,New York NY,USA,1914.0,1996.0
673,1996,285,Sir Harold,Kroto,chemistry,3,"""for their discovery of fullerenes""",male,07/10/1939,United Kingdom,Wisbech Cambridgeshire,GB,30/04/2016,United Kingdom,Lewes East Sussex,GB,University of Sussex,Brighton,United Kingdom,1939.0,2016.0
674,1996,715,James A.,Mirrlees,economics,2,"""for their fundamental contributions to the economic theory of incentives under asymmetric information""",male,05/07/1936,Scotland,Minnigaff,GB,29/08/2018,United Kingdom,Cambridge,GB,University of Cambridge,Cambridge,United Kingdom,1936.0,2018.0
675,1997,674,Dario,Fo,literature,1,"""who emulates the jesters of the Middle Ages in scourging authority and upholding the dignity of the downtrodden""",male,24/03/1926,Italy,Leggiuno-Sangiano,IT,13/10/2016,Italy,Milan,IT,,,,1926.0,2016.0
676,1997,288,John E.,Walker,chemistry,4,"""for their elucidation of the enzymatic mechanism underlying the synthesis of adenosine triphosphate (ATP)""",male,07/01/1941,United Kingdom,Halifax,GB,0000-00-00,,,,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,1941.0,
